Chromosome	Start	End	H_statistic	p_value	significant_bonferroni
5	179309126	179400068	3.3687153449187157	0.18556358628583197	False
5	179411268	180184269	3.4507501259392686	0.17810623818942545	False
5	180342860	180362342	1.3652065527065562	0.5052998435242766	False
5	180379352	180644810	3.5650705404112593	0.1682111455094278	False
6	5839	85465	5.141934157114007	0.07646156531713669	False
6	92884	125392	3.502075808393585	0.17359367631143743	False
6	126550	142586	3.9822297480971494	0.13654311218396345	False
6	146738	154410	2.2606543404143826	0.3229275868517298	False
6	204528	238441	1.0129654255319398	0.6026114130628104	False
6	252939	284743	0.9701821107140673	0.6156411367885284	False
6	295212	314420	2.5530133928571357	0.2790102675932108	False
6	315257	320890	1.4065284215901974	0.49496698738197253	False
6	334423	600935	0.16688361155272033	0.9199446205765254	False
6	611289	618999	0.13140988337092144	0.9364071182401329	False
6	623776	634345	0.5256252689328361	0.7688859465414458	False
6	655129	1291357	1.1356087646241928	0.5667684804785988	False
6	1292057	1353261	0.3812051818557741	0.8264609659823361	False
6	1358498	1359129	0.4099159811589863	0.8146815399919457	False
6	1361599	1435871	0.4099159811589863	0.8146815399919457	False
6	1436117	1512043	3.8915003731998166	0.1428799964642973	False
6	1535319	2846224	2.0050088961088823	0.3669592589759546	False
6	2851182	4639919	3.815691726842117	0.14839971578871744	False
6	4651403	4923955	5.567996403288422	0.061790960116855934	False
6	4933188	6340443	2.8799696923619784	0.2369313490696994	False
6	6356121	7863271	3.7571696237381422	0.15280620233603942	False
6	7879466	9392103	3.7571696237381422	0.15280620233603942	False
6	9450338	11338185	3.8858221972563594	0.14328622172542382	False
6	11346965	12462252	3.8858221972563594	0.14328622172542382	False
6	12512986	14535258	4.0361580939141355	0.13291053490957622	False
6	14553443	16323782	4.522980253228191	0.1041951051166566	False
6	16343597	18497312	5.228754639448538	0.07321336302246663	False
6	18502918	18536678	6.235916486587607	0.044247418717663245	False
6	18550170	19001738	8.393659354515815	0.015043193078272584	False
6	19049822	20716660	10.541213773524072	0.0051404899308985195	False
6	20726739	22048197	10.541213773524072	0.0051404899308985195	False
6	22060377	24236375	10.085164848520192	0.006457051921447535	False
6	24244934	26055528	8.271689966277924	0.015989148858920773	False
6	26071233	26265245	4.179602888086665	0.12371169707334569	False
6	26270597	27455236	5.8833410436713764	0.05277748910776866	False
6	27464061	28756233	6.663118794815211	0.035737332889199745	False
6	28803010	29931073	6.291602033915927	0.04303244052312951	False
6	29939288	29950805	3.712957027540372	0.1562217957638765	False
6	29962849	30010234	2.6247570342239275	0.26917904739105564	False
6	30021894	30031367	8.024381406857545	0.01809371382665102	False
6	30040917	30081128	7.838633316166172	0.019854657629602798	False
6	30100446	31385778	8.278094575380745	0.01593802862971344	False
6	31395330	31558079	9.162935697115358	0.010239854703756926	False
6	31564655	32119501	12.325040644741742	0.002106936415469312	False
6	32123032	32519935	10.241743471582144	0.0059708156519599305	False
6	32586131	32600962	0.42914493044408203	0.8068863384156102	False
6	32605300	32629848	0.12948952078749482	0.9373066706340724	False
6	32634044	32660090	3.3572510342789372	0.18663032000496158	False
6	32672983	32702995	3.4262975013775288	0.18029718699650757	False
6	32718991	32728487	3.9171656686626735	0.14105818215326382	False
6	32732764	32738443	7.483821261710912	0.023708761138617234	False
6	32766023	32821094	7.1982882064712435	0.027347118743904993	False
6	32831879	35335888	6.156209935897457	0.046046433488810774	False
6	35344147	37360148	8.20912069150457	0.016497270339148988	False
6	37375174	39260751	8.946924777098808	0.011407749332041129	False
6	39271467	39767959	7.9224738987414325	0.019039548762072894	False
6	39777677	40701218	10.669085536858963	0.004822114431244871	False
6	40747924	42826227	13.403443877550972	0.0012287941715639862	False
6	42836838	44732805	8.58931839788183	0.013641219847360568	False
6	44758471	45096253	3.4032283141443713	0.18238888201365294	False
6	45107837	47047807	5.359986046959207	0.06856363248818985	False
6	47058985	49231488	4.4027238443933765	0.11065235579548804	False
6	49256992	50627364	1.95916507678538	0.37546780953403813	False
6	50659323	50928750	1.5540979046912418	0.459760787310723	False
6	50933781	52204787	2.2413324228483806	0.32606249568793266	False
6	52211708	53295979	1.95916507678538	0.37546780953403813	False
6	53306500	55847962	1.5540979046912418	0.459760787310723	False
6	55859081	57298746	5.206641952151736	0.07402732656226087	False
6	57313842	57468298	2.7617375601925733	0.25136008153580297	False
6	57477427	57636798	1.5462415540540118	0.46157036012063557	False
6	57648021	58019711	1.6143477975393767	0.4461170583328351	False
6	58122432	58656267	1.2175986842105135	0.5440036393835638	False
6	58721961	58788688	1.4160849567099272	0.492607544197576	False
6	62077839	62654445	2.8374733454032888	0.2420195737815154	False
6	62663640	63048821	4.1120447179565875	0.12796194563667806	False
6	63057692	64614816	6.188296311252188	0.04531359615621671	False
6	64633346	64705894	7.382340454868755	0.024942796212459553	False
6	64750730	65951879	6.32329569369655	0.04235588752657218	False
6	65983562	66231264	4.675071107784392	0.09656532526675056	False
6	66247043	66553014	6.157481053031503	0.046017177581432166	False
6	66559986	66839246	5.296791571319604	0.0707646437087837	False
6	66872400	66895777	5.2069486255248485	0.07401597632751714	False
6	66949287	67633130	5.33861901197601	0.06930006006914646	False
6	67665685	68602261	5.961931635965935	0.05074380091480988	False
6	68631929	69110566	5.719622571041652	0.057279568729558535	False
6	69133049	69809498	6.0048814831664865	0.04966569917546003	False
6	69820589	70731852	6.77298044603922	0.0338271947016569	False
6	70738275	72163725	5.4032771959217465	0.06709548009786613	False
6	72170740	73920835	6.212304666607248	0.04477289552289654	False
6	73930795	74768342	5.9433876811594	0.051216484258528566	False
6	74827202	75616671	4.493039365136311	0.10576668639140531	False
6	75632175	75961320	6.624642857142835	0.03643150238196515	False
6	75968174	77079694	4.821961315410869	0.08972725968466011	False
6	77126953	77532707	6.789574032738094	0.03354769852194817	False
6	77558013	78882312	5.714811310592159	0.05741752806439611	False
6	78930885	78983276	4.223229635997112	0.1210423471703388	False
6	79035891	79079988	4.178283100107613	0.12379336062035692	False
6	79101978	79133892	5.711351953575821	0.05751692786875204	False
6	79161515	80141390	4.817995208617188	0.08990537017470479	False
6	80170446	80661257	8.067766505974516	0.017705441575837588	False
6	80681800	81065819	6.343857674130874	0.04192265789206887	False
6	81088018	85574506	5.871110339573251	0.053101230922585466	False
6	85623360	89090699	8.612562337596524	0.013483599703899687	False
6	89106148	90015649	12.294646493212666	0.0021392002246379657	False
6	90034143	91964331	10.442138671874982	0.005401549965563117	False
6	92035339	94502615	7.949389324487328	0.018785036399965354	False
6	94517742	97817899	7.652998414484411	0.021785749682033933	False
6	97827305	98245127	8.169841648491474	0.01682447135343966	False
6	98260964	101072587	6.79429853844696	0.03346854390377486	False
6	101081707	101714451	4.7813961351341705	0.09156574248730955	False
6	101760344	102800128	7.253615048250929	0.026600971956993	False
6	102825672	106012872	4.9506138392857	0.08413716294605669	False
6	106034811	106363651	4.923348794628139	0.08529201861106442	False
6	106401543	108269233	8.036545602864436	0.017984000069034087	False
6	108294479	109435745	8.570823309119852	0.013767952714063813	False
6	109441576	110404222	8.570823309119852	0.013767952714063813	False
6	110408187	110448454	10.74315365292585	0.004646798335804777	False
6	110490286	110621141	10.662884650400546	0.0048370883241410974	False
6	110630205	111025278	10.560254350832718	0.0050917832018725386	False
6	111038086	111980766	11.140093898708322	0.003810301537196229	False
6	111990899	112201862	10.559941757853847	0.0050925790919077495	False
6	112208462	113294566	10.23831573573106	0.0059810576155746	False
6	113313043	113625048	13.058889432485284	0.001459816237013745	False
6	113685697	115481584	10.033089996398342	0.006627384825667516	False
6	115539064	119256600	13.03574365178054	0.0014768086663684015	False
6	119263604	122326220	13.152889630035116	0.0013927921369596798	False
6	122354776	122673457	11.426179166965788	0.0033024535608518935	False
6	122710361	123097090	13.315800020564332	0.0012838395914676016	False
6	123114345	125128655	13.122414875877933	0.0014141771479220127	False
6	125139481	126167412	12.493954575577657	0.001936298171487118	False
6	126178515	126234252	13.008178232230396	0.0014973040078363632	False
6	126241146	127397419	13.77364595391724	0.0010211529193111784	False
6	127419048	128608361	13.617089366396877	0.001104298835751204	False
6	128614174	131296266	15.13646058812164	0.0005166058806161394	False
6	131304839	132036965	17.44175092579808	0.00016314430160054388	False
6	132048194	133414796	15.043775849667291	0.000541110025854459	False
6	133447975	135173194	16.58937837754845	0.00024984016394886575	False
6	135204537	135259324	19.243392320765135	6.627510904941331e-05	False
6	135272442	135280233	18.56235538758412	9.316134329826441e-05	False
6	135286400	135498058	20.79492666736022	3.0509778057508177e-05	False
6	135520431	136095714	17.70752723658659	0.00014284311636638013	False
6	136159988	136555576	13.679938839285645	0.0010701361242841446	False
6	136561135	136680507	13.802861304144509	0.0010063446695945451	False
6	136687816	137521284	13.069504048215558	0.0014520890661925512	False
6	137534872	137928470	11.313919150339768	0.003493121341898115	False
6	137982450	139107896	12.645855758880533	0.0017946811961091177	False
6	139119957	139765820	14.087593707354689	0.0008728063450766342	False
6	139797732	140252392	10.195819878004997	0.006109502463382658	False
6	140293024	140905063	13.159147036474113	0.0013884413134834953	False
6	140939171	142310445	11.14507637672176	0.003800820979450277	False
6	142327743	142777918	8.208500147068415	0.016502389777978087	False
6	142788191	144116578	9.341654444493104	0.009364519782974898	False
6	144123196	146421012	6.8095334803031475	0.03321456680327414	False
6	146437674	146587408	9.150146484374996	0.010305544349746908	False
6	146601815	147881278	6.278600072545521	0.04331310489617163	False
6	147893082	148854440	9.805790973511508	0.007425052773654373	False
6	148877116	148912262	3.8967987057220483	0.14250198452758672	False
6	148925597	149834816	7.520981258028958	0.023272319498239307	False
6	149845177	151256488	9.062027236409767	0.010769754119495243	False
6	151271304	151882964	8.910809290189393	0.011615618720408515	False
6	151887510	151910707	5.902928311306652	0.052263128546372904	False
6	151923886	152073221	3.986675299890925	0.1362399445070399	False
6	152086678	152409827	4.742188778014061	0.093378477958774	False
6	152417607	153905878	4.459157867161055	0.10757371628043204	False
6	153949019	154030184	4.803122641153396	0.09057642399731454	False
6	154071207	155530077	4.859256111380926	0.08806958347165711	False
6	155536554	155990159	4.3668115675078285	0.11265719049310025	False
6	156012158	157939123	4.907046415965966	0.0859900911990086	False
6	158040459	159976570	6.108487866300404	0.04715836216931695	False
6	159987610	160117932	6.347303511705698	0.04185049074408797	False
6	160123384	160978168	5.329630251853904	0.06961222183870959	False
6	160990404	161026307	2.501432509562461	0.2862996599035264	False
6	161042057	162115988	5.329630251853904	0.06961222183870959	False
6	162127431	162150671	7.75041565399911	0.020750025010111972	False
6	162157607	165672936	5.058332790091253	0.07972545212497704	False
6	165690639	165715368	4.2430458997651606	0.11984896548553162	False
6	165723211	168144188	5.428129605069248	0.06626689667158515	False
6	168162397	168399709	7.203235098076538	0.02727956071284052	False
6	168425370	169949536	6.5311840162421895	0.03817432888009776	False
6	169960900	170838662	5.058332790091253	0.07972545212497704	False
6	170856656	170943103	7.014791666666656	0.029974872448709937	False
7	140213	293548	2.4078390452619303	0.3000159849343397	False
7	294016	413795	1.3411059462444983	0.5114256949171221	False
7	461136	511452	1.5503744417521281	0.46061753570719266	False
7	513901	1288296	0.9399086668750859	0.6250308106395318	False
7	1298612	5058944	0.8589537585327391	0.6508494785413355	False
7	5087337	5134464	0.4049745657462686	0.8166968685697593	False
7	5143987	5560058	0.24498725224110518	0.8847115439702393	False
7	5568142	5872292	0.24498725224110518	0.8847115439702393	False
7	5880057	6557968	0.3462596887110575	0.8410284049634095	False
7	6613548	8499980	0.060165337760634145	0.9703653112188318	False
7	8511989	9779500	0.17211570523506023	0.9175411475275744	False
7	9788539	11165483	0.2585248083648006	0.8787433493594522	False
7	11177449	16121211	0.6837332589285856	0.7104429505477892	False
7	16130262	16173135	0.43283500742844944	0.8053989746060926	False
7	16181027	19066529	1.5515448545651849	0.46034805823200076	False
7	19108591	21230532	0.4566506218608161	0.7958653140329999	False
7	21242540	23314039	0.7798989407695196	0.6770910867858884	False
7	23318666	25286039	0.5031677326863917	0.7775682430700217	False
7	25362742	25970530	0.8405497654452174	0.6568662338174671	False
7	25980628	29117278	1.5271017203757915	0.4660087537377834	False
7	29129313	31396001	3.0555298929220966	0.21702017737681797	False
7	31405675	32503234	1.7424304065457605	0.41844274716540597	False
7	32527033	33234186	1.607542016027311	0.4476377318222171	False
7	33245804	34851233	0.4910743896870926	0.7822841863154567	False
7	34866533	36163174	0.5050941609093246	0.7768196389565699	False
7	36175211	38060725	0.6477113309352168	0.7233546398992807	False
7	38065862	38069416	1.3297999609679756	0.5143249676684284	False
7	38077657	38154547	0.7174530368846023	0.6985653699758831	False
7	38163197	38204539	0.1734818399933702	0.9169146191055901	False
7	38212614	38223575	0.45017047790337533	0.7984481569747832	False
7	38239756	38919072	0.9248241105025236	0.62976278940658	False
7	38929655	39109161	0.4592864378011742	0.794817127650755	False
7	39118870	39204387	0.7508348631873146	0.6870024424034732	False
7	39217737	40218063	0.7489220920634659	0.6876597959119917	False
7	40225102	41541560	0.49822129887873146	0.7794937180698438	False
7	41557485	42802384	0.9391549691551775	0.6252663971754282	False
7	42816449	42991793	1.3454224927676257	0.5103230888051589	False
7	43002620	45737633	0.45428906511784695	0.7968056096135172	False
7	45749583	50666812	0.4903355253360364	0.7825732406539875	False
7	50712505	53062228	0.7828526324891105	0.6760918656470798	False
7	53092720	54048050	1.4152091918044618	0.4928232956306997	False
7	54100285	55448490	0.9010939995437143	0.637279464542877	False
7	55487428	56267830	0.935738738678188	0.6263353369127894	False
7	56286058	57178083	0.935738738678188	0.6263353369127894	False
7	57189719	57228014	1.3579915364583433	0.5071260087874181	False
7	57241696	57368798	1.7031316183759788	0.4267462054069089	False
7	57387971	57475215	2.292484712172206	0.3178288158488779	False
7	57518513	61275990	1.8189962575907552	0.4027262900521583	False
7	61474815	61904815	0.9821428571428346	0.6119703602715799	False
7	61960303	63832523	0.5928251365155579	0.7434806282291229	False
7	63838146	64418872	1.0964241492203377	0.5779822763061071	False
7	64507748	64781804	1.0964241492203377	0.5779822763061071	False
7	64797061	65770140	0.6393191857688614	0.7263962654496364	False
7	65783655	66332092	0.5567273608497816	0.7570214575597938	False
7	66381837	66509869	0.9115301724137298	0.6339627462008797	False
7	66535305	69489375	2.292484712172206	0.3178288158488779	False
7	69494643	69665338	0.7396332809744195	0.6908609949598872	False
7	69678101	71447664	2.600198609380331	0.2725047306924761	False
7	71472355	71810554	0.9871854652740217	0.6104293404203642	False
7	71828766	73847634	0.7388580052466203	0.6911288507523946	False
7	73925321	75885407	0.5549886621315789	0.7576798598280777	False
7	75966125	76282075	0.9768387744773659	0.6135954849578458	False
7	76397166	82767743	2.0887362902336477	0.35191410779112814	False
7	82777861	82828298	2.3088676501414467	0.3152359650881038	False
7	82840568	92513815	3.2367260370642557	0.1982229208866705	False
7	92520803	99584483	1.033614762455939	0.5964216585779034	False
7	99590278	106532636	0.6412715517241825	0.7256875157712366	False
7	106546263	110699102	0.5186779953916816	0.7715614211610178	False
7	110709136	111309563	1.4293922811059572	0.48934078002688863	False
7	111316232	112618049	0.8784493454264919	0.6445359537196886	False
7	112637687	118300098	1.4293727935711409	0.4893455480728618	False
7	118321912	120385289	1.1041721353710559	0.5757475085024311	False
7	120392104	127681019	1.5360951270642191	0.4639179549903315	False
7	127690967	127692104	1.1173684210526535	0.571961149406917	False
7	127699224	127876072	1.149379679108107	0.5628794246687636	False
7	127894166	129740582	1.1577064735198583	0.5605408057227557	False
7	129743562	133316602	1.0034763212079785	0.6054773277100982	False
7	133324563	138115143	1.588464739190095	0.45192801549145045	False
7	138141688	140181133	1.1728130362652156	0.5563228331168706	False
7	140201234	141189966	0.286715647098737	0.8664439793601049	False
7	141214728	141245219	3.227589699074072	0.19913050811559493	False
7	141259727	141457217	0.10122654618632564	0.950646239933223	False
7	141470171	141494693	0.12261059060486615	0.940536054700844	False
7	141511878	141518228	0.2811468268524874	0.8688598766108778	False
7	141527039	141549648	0.5945317476906833	0.7428464826532702	False
7	141555761	141922630	0.5866555351434249	0.7457776589005126	False
7	141932317	141947816	0.9095340668080218	0.6345957903498255	False
7	141965869	141978333	3.2012822522419557	0.20176711834841365	False
7	141989305	143302267	0.1658742644655102	0.9204090094606476	False
7	143321677	143391065	2.4748832032337083	0.2901255259305708	False
7	143526118	144834685	0.4477465926581966	0.7994164169473986	False
7	144874983	146711656	0.5602042530721488	0.7557065598214028	False
7	146722477	148987441	1.0579650635110434	0.5892041613210872	False
7	148993417	149247969	0.3654021447442357	0.8330171303573036	False
7	149312155	151330638	1.0579650635110434	0.5892041613210872	False
7	151340103	151554620	0.9595102163461728	0.6189349453577797	False
7	151563552	151568910	1.5359553446202836	0.46395037991619437	False
7	151573687	153083628	2.035201163430461	0.3614611971066862	False
7	153097195	153297456	2.5394588274326972	0.28090762124499147	False
7	153306561	155956869	1.0819127579577523	0.5821911906189787	False
7	155969175	158427634	1.0329458923208439	0.5966211562532266	False
7	158528292	158617983	1.3563705524344116	0.5075371969764628	False
8	63810	90816	9.893867322380999	0.007105162395459355	False
8	166452	181530	16.047312934531785	0.00032761989860879937	False
8	184617	808139	15.81099924259615	0.0003687101878475547	False
8	822927	1136619	15.978259925947622	0.00033912900984156097	False
8	1152551	2563316	13.545875593932736	0.0011443279048672672	False
8	2586264	3627077	12.281955280022297	0.0021528179082283216	False
8	3635646	4294791	14.527160562094931	0.0007005952122234472	False
8	4299996	4692082	9.675715876250877	0.007924009604055428	False
8	4708444	5657660	8.683410562095013	0.013014316203201324	False
8	5677578	5923347	7.861806832107847	0.019625934157704857	False
8	5952862	6907624	8.077612244681749	0.017618494191014543	False
8	7040596	7261418	2.139740913146776	0.3430529547956332	False
8	7359040	7789937	0.7274893056473624	0.6950686559034759	False
8	8117271	8132139	2.287515381460187	0.31861949597774497	False
8	8148437	11897919	6.465047663802395	0.03945778819034656	False
8	11903901	12448374	5.38229693825906	0.06780302495812283	False
8	12511855	12602139	7.167352976572537	0.027773401738337897	False
8	12623479	14185328	9.887247789740906	0.0071287177825645285	False
8	14193778	14291793	9.798432405234596	0.0074524219712038585	False
8	14298266	16315130	7.11336488363269	0.02853332884464674	False
8	16373516	16668380	7.347765008700705	0.025377749207140116	False
8	16701627	17310921	5.768663930084767	0.05589211495439921	False
8	17316883	18940172	5.158997449749798	0.07581199716790515	False
8	18983405	19153325	7.11336488363269	0.02853332884464674	False
8	19181564	21447923	10.593324958849516	0.005008281286023233	False
8	21490551	22657603	6.506650248064246	0.03864549289659043	False
8	22663858	23132039	9.024193101153527	0.01097542550289762	False
8	23137151	25096564	10.443207371332349	0.005398664419818502	False
8	25114132	25774629	14.442348119803455	0.0007309437431714712	False
8	25782621	26587838	11.286098119803476	0.0035420519959490212	False
8	26613950	27431467	9.175485073458866	0.010175803967912872	False
8	27439677	28182114	5.175295472022817	0.07519671473528691	False
8	28208003	28538941	5.52382289880834	0.06317090489571815	False
8	28568337	28877291	7.618176831452654	0.022168378093874026	False
8	28883487	29205723	8.942868292736756	0.011430910490706457	False
8	29233976	29264810	6.728339481879804	0.034590723460637934	False
8	29281419	29430834	9.085009990236514	0.010646703182082362	False
8	29497110	29571339	8.95128763666619	0.011382891250820244	False
8	29592601	30101874	7.4146696608094835	0.024542847033228187	False
8	30109992	30278937	5.171335519319404	0.07534574994659708	False
8	30302476	30776804	3.571266212934806	0.16769086121708748	False
8	30786432	30939857	4.44424412234987	0.10837887802019912	False
8	30952516	31295499	6.742182999711941	0.034352121537238586	False
8	31336091	31896351	7.29453899751489	0.026062194566638802	False
8	31906730	32154763	6.496984400485285	0.038832715670850615	False
8	32161837	32407642	6.5984895252115505	0.03691103346990287	False
8	32418860	32553445	4.028486881146139	0.13342130633865273	False
8	32567438	32617200	4.048985814662575	0.1320607932715396	False
8	32625061	32786232	4.048985814662575	0.1320607932715396	False
8	32812909	32947324	4.972378570312071	0.08322651557142771	False
8	32962484	33337952	5.98650358198769	0.05012417807511198	False
8	33344787	34072415	7.468908952187191	0.023886198007216836	False
8	34104577	34785140	10.71965315378666	0.004701721424019927	False
8	34801779	34987140	6.9108813700918965	0.03157338737014826	False
8	35005401	35166837	4.391813968452678	0.11125760683522694	False
8	35204286	35426691	7.77410507126283	0.0205056968641511	False
8	35453083	35676140	4.065174096816845	0.13099618892124318	False
8	35694285	35751327	9.01281119708149	0.011038064190837672	False
8	35761900	35857879	6.519236883475387	0.03840304822276805	False
8	35875555	36133992	10.533949123989212	0.005159195812142346	False
8	36153626	36327657	7.015968969555048	0.029957232889038912	False
8	36347029	36416687	8.764539624315605	0.01249696065101659	False
8	36426253	36481039	8.25832705402992	0.016096337344305385	False
8	36512939	36612488	9.459503169146704	0.008828663943660164	False
8	36627162	36673994	9.911556269823253	0.007042598055537808	False
8	36719696	36769058	6.217335581128938	0.04466041274987992	False
8	36779836	36973293	6.882671636615821	0.0320218813297096	False
8	37028146	37290782	7.349529613253386	0.025355368236089006	False
8	37317937	37617735	5.075299553976434	0.07905197140023523	False
8	37636761	37737912	4.7150128348831934	0.09465596161247578	False
8	37746286	37882239	6.512531175403245	0.03853202413587969	False
8	37896364	38162018	3.889395620994026	0.14303043910539368	False
8	38168564	38303346	3.1610933084725072	0.20586253181513708	False
8	38313929	38522146	4.557040138506089	0.10243569232444029	False
8	38534092	38573218	2.1635666181885647	0.3389904615242052	False
8	38599339	38743232	2.2094652496391105	0.33129945165148883	False
8	38750609	38784733	3.2037839465920737	0.2015148962969139	False
8	38796308	39003321	2.8961714781315653	0.23501974688607802	False
8	39013480	39080885	3.244043039774641	0.1974990470161431	False
8	39094753	39268591	2.470144983283986	0.29081368004253416	False
8	39281207	39333915	2.780881326471928	0.248965570481609	False
8	39356595	39363050	1.065572926957791	0.5869671263818512	False
8	39368509	39505256	0.7649341202688538	0.6821763614040054	False
8	39535655	39813797	2.1480273468617197	0.34163455241370105	False
8	39824552	39841148	2.6916015529650763	0.2603311573014896	False
8	39870841	39957091	2.8741664589305467	0.23761983140551474	False
8	39962335	40121328	4.103528742113838	0.12850796770831846	False
8	40125478	40131470	4.751479842875008	0.09294569125177916	False
8	40137595	40540201	3.8683314142348717	0.1445448112399391	False
8	40546119	41025130	5.026190286731479	0.08101709125936228	False
8	41074444	41272917	5.250207941729315	0.07243222580159822	False
8	41279137	41562453	6.989874702936654	0.03035064980070808	False
8	41575958	42118548	7.5953020134228035	0.022423382415851213	False
8	42123757	42175380	10.047526904666217	0.0065797176010918	False
8	42191493	42325689	6.111257373293578	0.047093104655622636	False
8	42333867	42484474	4.259840614714497	0.1188467646877871	False
8	42492780	42651517	3.082549915397654	0.21410794875728145	False
8	42663013	42899872	1.6166477735887144	0.4456043239338676	False
8	42917603	43133142	0.7209375298435331	0.6973493565245363	False
8	43143792	43155815	0.9500630952380652	0.6218654377816397	False
8	43167926	43254441	0.5226708459654474	0.7700225930182474	False
8	43264404	43419507	0.5062595905415493	0.7763671065049901	False
8	43452736	43515874	1.0673320133856474	0.5864510904002828	False
8	47575650	47718854	1.8625438781241332	0.39405218112023455	False
8	47740011	48934830	2.0592197280907314	0.3571462689933657	False
8	48952907	49214104	5.302403706395373	0.07056635167976817	False
8	49291873	50106229	3.619787359917299	0.1636715374422981	False
8	50133866	50469104	4.515030313705101	0.10461010176192895	False
8	50522918	51919678	5.008613022043959	0.08173225875680896	False
8	51970684	53247541	4.358509280438961	0.11312581865946503	False
8	53262924	54668893	5.611534595409585	0.06046036227293327	False
8	54691654	55840039	4.660369841650642	0.0972777567431269	False
8	55862289	56770315	5.677135299742202	0.05850941193713545	False
8	56798074	58669985	5.115960406968156	0.07746103808028701	False
8	58694882	59488208	5.766451148363552	0.05595398770097391	False
8	59494642	60065639	3.476745992352404	0.1758062054196616	False
8	60072685	60895610	4.421453602576143	0.10962094690999126	False
8	60942453	61985710	3.3833504949779605	0.18421066690201804	False
8	62009253	64404832	2.741135015303149	0.25396279282066697	False
8	64430407	65154750	2.4924635094058045	0.28758645390816545	False
8	65175271	67640344	0.897138675960662	0.6385410348589513	False
8	67648789	68228875	0.6677369813543556	0.7161479561674533	False
8	68236561	69486500	1.0862311536544385	0.5809354808036931	False
8	69491717	69596562	1.3761301316479404	0.5025475252928051	False
8	69601839	71105403	1.0862311536544385	0.5809354808036931	False
8	71114730	72584340	1.518565098614073	0.46800207500308844	False
8	72600927	73538243	1.518565098614073	0.46800207500308844	False
8	73566583	74092303	2.1829205047867557	0.3357258910561299	False
8	74108126	74822651	2.6792150058316238	0.26194846241357134	False
8	74834389	76915325	1.644233945792436	0.43950025884829846	False
8	76956931	78656441	2.558646719144992	0.27822549539400715	False
8	78683881	80171898	2.208346261281008	0.3314848636298354	False
8	80201442	82469298	1.968055222923036	0.3738025315687572	False
8	82493004	83964171	1.968055222923036	0.3738025315687572	False
8	83989363	86575296	2.022726676598938	0.3637227642188367	False
8	86580354	86725974	1.6193096498512036	0.44501164664358805	False
8	86741736	88440494	2.010921150187444	0.3658760825804917	False
8	88445621	88492810	1.948172401026223	0.37753718927365326	False
8	88534367	91007791	2.030009616856799	0.3624006872505443	False
8	91015577	92330975	2.0006986375091826	0.36775095642558486	False
8	92340223	94807075	1.8110417884226995	0.40433121644962455	False
8	94809183	96249780	1.389968147292525	0.49908239648463115	False
8	96256921	97415885	1.8475478171836652	0.39701790101570905	False
8	97415915	97633935	2.6506458737218743	0.265717135374257	False
8	97639200	98703368	2.277357887920457	0.3202417998619677	False
8	98721543	100441109	2.9902912621359197	0.22421594954460244	False
8	100449572	100905868	2.4550214587646324	0.29302107934896804	False
8	100916665	101800174	2.2322295423023433	0.3275499320835234	False
8	101808084	102428770	2.576435130966212	0.27576187277260583	False
8	102442641	103122693	2.301026533059543	0.316474292023897	False
8	103130143	104962929	3.147720576816875	0.20724361608503045	False
8	104974429	105842700	2.9549030583079055	0.22821855624414386	False
8	105857203	107203129	2.9032175633239357	0.23419321910803145	False
8	107262122	107851240	2.7861561125618595	0.24830981553945733	False
8	107865666	108926406	2.4881210530402162	0.2882115480873602	False
8	108963119	110219485	2.7153165491616016	0.2572625102912097	False
8	110237460	111332167	2.3652780939373232	0.30646888466879785	False
8	111366937	112386078	1.1474764195884093	0.5634153324329305	False
8	112428669	113232393	1.4766862164959615	0.4779050969023855	False
8	113259394	114138964	2.4881210530402162	0.2882115480873602	False
8	114153939	114208361	2.4881210530402162	0.2882115480873602	False
8	114214217	115827427	3.4729219350247242	0.17614267348949547	False
8	115852788	116921245	3.892756588072146	0.142790280654572	False
8	116969946	117894149	1.5298162385272367	0.46537668816280564	False
8	117915188	119933236	4.044886721621322	0.13233173557047923	False
8	119955970	120250296	2.6293922060849	0.26855592416775825	False
8	120266140	121155354	1.6791517213489688	0.4318936676758982	False
8	121164402	122030584	1.765113734781959	0.4137237214618783	False
8	122056726	122518495	2.0851433170913487	0.35254688497764847	False
8	122563718	123364225	3.424914924945103	0.1804218674073788	False
8	123393035	123990378	2.608945386894252	0.27131556380697625	False
8	123998961	124006623	1.6166336018420058	0.44560748144085993	False
8	124015208	124217100	2.5559448806914995	0.2786016095578335	False
8	124226195	125428423	2.5846558793349264	0.2746307146239501	False
8	125436684	125595512	2.1951650861770218	0.3336767586498704	False
8	125614708	126552359	2.1578877211004692	0.3399543753408408	False
8	126589494	127668868	2.366300096905894	0.30631231861999336	False
8	127689556	127938480	2.286968678638138	0.31870660297141784	False
8	127952070	128717669	1.5851027812413563	0.45268833584564894	False
8	128767860	128892972	1.2002024117065284	0.5487560959546552	False
8	128905144	129748492	1.6389229120416153	0.4406689102023582	False
8	129784096	131534968	0.8560016856846068	0.6518108654247292	False
8	131578988	133842009	1.1626374392634062	0.5591605042213628	False
8	133850058	135582453	1.5962774202792924	0.45016607437283795	False
8	135587578	136878332	1.2408324969453508	0.5377205656405535	False
8	136914379	137301071	1.6599344537596306	0.43606357725138056	False
8	137337404	139849337	1.0934285720484838	0.5788486202004639	False
